customer_id	age	age_group	plan_type	customer_value	subscription_in_months	complain_registered	lost_customer	nb_call_seconds	nb_calls	nb_lost_calls	nb_sms	nb_distinct_numbers
Client2465	25	Group_2	PayAsYouGo	1483.47	42	No	FALSE	15970	196	16	168	37
Client2466	30	Group_3	PayAsYouGo	1099.4	42	No	FALSE	6985	100	10	204	33
Client2470	30	Group_3	PayAsYouGo	1933.36	42	No	FALSE	7993	141	10	402	50
Client2471	45	Group_4	PayAsYouGo	375.45	42	No	FALSE	11950	168	14	29	54
Client2472	25	Group_2	PayAsYouGo	895.14	42	No	FALSE	7203	89	15	126	44
Client2474	55	Group_5	Contractual	193.905	41	No	FALSE	10920	107	28	19	49
Client2475	25	Group_2	PayAsYouGo	486.675	41	No	FALSE	6303	112	20	44	31
Client2476	30	Group_3	PayAsYouGo	206.44	39	No	FALSE	3325	36	8	18	21
Client2480	45	Group_4	PayAsYouGo	99.8	41	No	FALSE	2153	39	8	18	13
Client2481	55	Group_5	PayAsYouGo	158.715	38	No	FALSE	7270	111	10	32	29
Client2483	55	Group_5	PayAsYouGo	45.615	41	No	FALSE	823	18	7	22	9
Client2484	25	Group_2	Contractual	837.54	36	Yes	FALSE	16560	252	32	18	87
Client2485	30	Group_3	Contractual	1459.2	39	No	FALSE	7450	130	13	289	40
Client2486	30	Group_3	PayAsYouGo	251.96	41	No	FALSE	4203	96	9	20	35
Client2488	25	Group_2	PayAsYouGo	1018.44	41	No	FALSE	3265	67	13	193	30
Client2489	30	Group_3	Contractual	918	32	No	FALSE	1800	50	11	211	18
Client2490	55	Group_5	PayAsYouGo	103.59	31	No	FALSE	2053	53	11	48	75
Client2493	25	Group_2	PayAsYouGo	245.52	30	No	FALSE	1710	46	17	37	20
Client2494	30	Group_3	PayAsYouGo	255.4	30	No	FALSE	3710	75	9	26	30
Client2495	30	Group_3	PayAsYouGo	272.8	23	No	FALSE	2180	40	9	46	21
Client2496	25	Group_2	Contractual	779.985	22	No	FALSE	6878	155	23	103	49
Client2497	55	Group_5	PayAsYouGo	280.545	20	No	FALSE	9418	185	19	91	47
Client2498	30	Group_3	PayAsYouGo	331.88	21	No	FALSE	3338	59	15	49	26
Client2499	30	Group_3	PayAsYouGo	1129.16	14	No	FALSE	4875	54	9	233	17
Client2500	30	Group_3	PayAsYouGo	152.24	14	No	TRUE	1973	33	10	18	14
Client2501	30	Group_3	PayAsYouGo	210.56	37	No	FALSE	4495	69	11	7	14
Client2503	30	Group_3	PayAsYouGo	1525.44	36	No	FALSE	2578	58	13	355	21
Client2504	15	Group_1	PayAsYouGo	279.785	37	No	FALSE	4323	64	13	7	32
Client2505	25	Group_2	PayAsYouGo	147.33	37	No	FALSE	2518	56	6	7	30
Client2506	30	Group_3	PayAsYouGo	271.2	37	No	FALSE	3900	80	14	28	25
Client2507	30	Group_3	PayAsYouGo	1224.88	37	No	FALSE	2485	37	7	281	15
Client2508	30	Group_3	PayAsYouGo	934.36	36	No	FALSE	9240	119	16	140	40
Client2509	30	Group_3	PayAsYouGo	590.6	37	No	FALSE	13898	167	10	7	41
Client2510	30	Group_3	PayAsYouGo	216.84	37	No	FALSE	4640	81	10	7	22
Client2511	30	Group_3	PayAsYouGo	273.44	37	No	FALSE	6043	93	9	7	9
Client2513	30	Group_3	Contractual	819.52	37	No	FALSE	15265	223	28	50	29
Client2514	30	Group_3	PayAsYouGo	2045.8	37	No	FALSE	3220	25	7	479	5
Client2515	25	Group_2	PayAsYouGo	1367.55	36	No	FALSE	15610	180	12	146	27
Client2516	30	Group_3	PayAsYouGo	996.36	36	No	FALSE	6625	84	6	182	23
Client2520	30	Group_3	PayAsYouGo	1830.32	36	No	FALSE	7633	125	6	380	40
Client2521	45	Group_4	PayAsYouGo	311.05	36	No	FALSE	11590	152	10	7	44
Client2522	25	Group_2	PayAsYouGo	779.22	36	No	FALSE	6843	73	11	104	34
Client2524	55	Group_5	PayAsYouGo	170.265	35	No	FALSE	10560	91	24	7	39
Client2525	25	Group_2	PayAsYouGo	370.755	35	No	TRUE	5943	96	16	22	21
Client2526	30	Group_3	PayAsYouGo	147.4	33	No	FALSE	2965	20	5	7	11
Client2530	45	Group_4	PayAsYouGo	62.9	35	No	FALSE	1793	23	5	7	3
Client2531	55	Group_5	PayAsYouGo	120.075	32	No	FALSE	6910	95	6	10	19
Client2533	55	Group_5	PayAsYouGo	15.165	35	No	FALSE	305	6	5	7	2
Client2534	25	Group_2	Contractual	771.12	30	No	FALSE	16200	236	28	7	77
Client2535	30	Group_3	Contractual	1356.16	33	No	FALSE	7090	114	9	267	30
Client2536	30	Group_3	PayAsYouGo	184.92	35	No	FALSE	3843	80	5	7	25
Client2538	25	Group_2	PayAsYouGo	902.52	35	No	FALSE	2905	51	9	171	20
Client2539	30	Group_3	Contractual	814.96	26	No	FALSE	1440	34	7	189	8
Client2540	55	Group_5	PayAsYouGo	64.95	25	No	FALSE	1693	37	7	26	65
Client2543	25	Group_2	PayAsYouGo	129.6	24	No	FALSE	1350	30	13	15	10
Client2544	30	Group_3	PayAsYouGo	164.36	24	No	FALSE	3350	59	5	7	20
Client2545	30	Group_3	PayAsYouGo	169.76	17	No	FALSE	1820	24	5	24	11
Client2546	25	Group_2	Contractual	664.065	16	No	FALSE	6518	139	19	81	39
Client2547	55	Group_5	PayAsYouGo	241.905	14	No	FALSE	9058	169	15	69	37
Client2548	30	Group_3	PayAsYouGo	228.84	15	No	FALSE	2978	43	11	27	16
Client2549	30	Group_3	PayAsYouGo	1026.12	8	No	FALSE	4515	38	5	211	7
Client2550	30	Group_3	PayAsYouGo	93.2	8	Yes	TRUE	1613	17	6	7	4
Client2551	30	Group_3	PayAsYouGo	346.48	40	No	FALSE	5275	87	17	33	34
Client2553	30	Group_3	PayAsYouGo	1685.36	39	No	FALSE	3358	76	19	387	41
Client2554	15	Group_1	PayAsYouGo	444.675	40	No	FALSE	5103	82	19	29	52
Client2555	25	Group_2	PayAsYouGo	286.74	40	No	FALSE	3298	74	12	30	50
Client2556	30	Group_3	PayAsYouGo	431.12	40	No	FALSE	4680	98	20	60	45
Client2557	45	Group_4	PayAsYouGo	865.5	40	No	FALSE	3265	55	13	313	35
Client2558	30	Group_3	PayAsYouGo	1094.28	39	Yes	FALSE	10020	137	22	172	60
Client2559	30	Group_3	PayAsYouGo	706.52	40	No	FALSE	14678	185	16	28	61
Client2560	30	Group_3	PayAsYouGo	340.76	40	No	FALSE	5420	99	16	30	42
Client2561	30	Group_3	PayAsYouGo	417.36	40	No	FALSE	6823	111	15	35	29
Client2563	30	Group_3	Contractual	979.44	40	Yes	FALSE	16045	241	34	82	49
Client2564	45	Group_4	PayAsYouGo	1378.575	40	No	FALSE	4000	43	13	511	25
Client2565	25	Group_2	PayAsYouGo	1547.46	39	No	FALSE	16390	198	18	178	47
Client2566	30	Group_3	PayAsYouGo	1156.28	39	No	FALSE	7405	102	12	214	43
Client2570	30	Group_3	PayAsYouGo	1990.24	39	No	FALSE	8413	143	12	412	60
Client2571	45	Group_4	PayAsYouGo	411	39	No	FALSE	12370	170	16	39	64
Client2572	25	Group_2	Contractual	959.13	39	No	FALSE	7623	91	17	136	54
Client2574	55	Group_5	PayAsYouGo	215.235	38	No	FALSE	11340	109	30	29	59
Client2575	30	Group_3	PayAsYouGo	489.48	38	No	FALSE	6723	114	22	54	41
Client2576	30	Group_3	PayAsYouGo	263.32	36	No	FALSE	3745	38	10	28	31
Client2580	45	Group_4	PayAsYouGo	135.35	38	No	FALSE	2573	41	10	28	23
Client2581	55	Group_5	PayAsYouGo	180.045	35	No	FALSE	7690	113	12	42	39
Client2583	55	Group_5	PayAsYouGo	66.945	38	No	FALSE	1243	20	9	32	19
Client2584	25	Group_2	Contractual	901.53	33	No	FALSE	16980	254	34	28	97
Client2585	30	Group_3	Contractual	1516.08	36	No	FALSE	7870	132	15	299	50
Client2586	30	Group_3	PayAsYouGo	308.84	38	No	FALSE	4623	98	11	30	45
Client2588	25	Group_2	PayAsYouGo	1082.43	38	No	FALSE	3685	69	15	203	40
Client2589	30	Group_3	Contractual	974.88	29	No	FALSE	2220	52	13	221	28
Client2590	55	Group_5	PayAsYouGo	124.92	28	No	FALSE	2473	55	13	58	85
Client2593	25	Group_2	PayAsYouGo	309.51	27	No	FALSE	2130	48	19	47	30
Client2594	30	Group_3	PayAsYouGo	312.28	27	No	FALSE	4130	77	11	36	40
Client2595	30	Group_3	PayAsYouGo	329.68	20	No	FALSE	2600	42	11	56	31
Client2596	25	Group_2	Contractual	843.975	19	No	FALSE	7298	157	25	113	59
Client2597	55	Group_5	PayAsYouGo	301.875	17	No	FALSE	9838	187	21	101	57
Client2598	30	Group_3	Contractual	388.76	18	No	FALSE	3758	61	17	59	36
Client2599	30	Group_3	Contractual	1186.04	11	No	FALSE	5295	56	11	243	27
Client2600	30	Group_3	PayAsYouGo	209.12	11	Yes	TRUE	2393	35	12	28	24
Client2601	30	Group_3	PayAsYouGo	193.68	40	No	FALSE	4075	67	9	7	4
Client2603	30	Group_3	PayAsYouGo	1468.56	39	No	FALSE	2158	56	11	345	11
Client2604	15	Group_1	PayAsYouGo	256.575	40	No	FALSE	3903	62	11	7	22
Client2605	25	Group_2	PayAsYouGo	128.34	40	No	FALSE	2098	54	5	7	20
Client2606	30	Group_3	PayAsYouGo	214.32	40	No	FALSE	3480	78	12	18	15
Client2607	30	Group_3	PayAsYouGo	1168	40	No	FALSE	2065	35	5	271	5
Client2608	30	Group_3	PayAsYouGo	877.48	39	No	FALSE	8820	117	14	130	30
Client2609	30	Group_3	PayAsYouGo	573.72	40	No	FALSE	13478	165	8	7	31
Client2610	30	Group_3	PayAsYouGo	199.96	40	No	FALSE	4220	79	8	7	12
Client2611	30	Group_3	PayAsYouGo	256.56	40	No	FALSE	5623	91	7	7	17
Client2613	30	Group_3	PayAsYouGo	762.64	40	No	FALSE	14845	221	26	40	19
Client2614	30	Group_3	PayAsYouGo	1988.92	40	No	FALSE	2800	23	5	469	9
Client2615	25	Group_2	PayAsYouGo	1303.56	39	No	FALSE	15190	178	10	136	17
Client2616	30	Group_3	PayAsYouGo	939.48	39	No	FALSE	6205	82	5	172	13
Client2620	30	Group_3	PayAsYouGo	1773.44	39	No	FALSE	7213	123	5	370	30
Client2621	45	Group_4	PayAsYouGo	300.5	39	No	FALSE	11170	150	8	7	34
Client2622	25	Group_2	PayAsYouGo	715.23	39	No	FALSE	6423	71	9	94	24
Client2624	55	Group_5	PayAsYouGo	163.935	38	No	FALSE	10140	89	22	7	29
Client2625	25	Group_2	PayAsYouGo	306.765	38	No	TRUE	5523	94	14	12	11
Client2626	30	Group_3	PayAsYouGo	130.52	36	No	FALSE	2545	18	5	7	6
Client2630	45	Group_4	PayAsYouGo	52.35	38	No	FALSE	1373	21	5	7	2
Client2631	55	Group_5	PayAsYouGo	109.245	35	No	FALSE	6490	93	5	7	9
Client2633	55	Group_5	PayAsYouGo	15.165	38	No	FALSE	305	6	5	7	2
Client2634	25	Group_2	PayAsYouGo	752.13	33	No	FALSE	15780	234	26	7	67
Client2635	30	Group_3	Contractual	1299.28	36	No	FALSE	6670	112	7	257	20
Client2636	30	Group_3	PayAsYouGo	168.04	38	No	FALSE	3423	78	5	7	15
Client2638	25	Group_2	PayAsYouGo	838.53	38	No	FALSE	2485	49	7	161	10
Client2639	30	Group_3	Contractual	758.08	29	No	FALSE	1020	32	5	179	2
Client2640	45	Group_4	PayAsYouGo	72.7	28	No	FALSE	1273	35	5	16	55
Client2643	25	Group_2	PayAsYouGo	74.61	27	No	FALSE	930	28	11	7	2
Client2644	30	Group_3	PayAsYouGo	147.48	27	No	FALSE	2930	57	5	7	10
Client2645	25	Group_2	PayAsYouGo	126.99	20	No	FALSE	1400	22	5	14	2
Client2646	25	Group_2	Contractual	600.075	19	No	FALSE	6098	137	17	71	29
Client2647	55	Group_5	PayAsYouGo	220.575	17	No	FALSE	8638	167	13	59	27
Client2648	30	Group_3	PayAsYouGo	171.96	18	No	FALSE	2558	41	9	17	6
Client2649	30	Group_3	PayAsYouGo	969.24	11	No	FALSE	4095	36	5	201	25
Client2650	30	Group_3	PayAsYouGo	76.32	11	Yes	TRUE	1193	15	5	7	2
Client2651	30	Group_3	PayAsYouGo	370.92	41	No	FALSE	4790	83	13	44	23
Client2653	30	Group_3	PayAsYouGo	1709.8	40	No	FALSE	2873	72	15	398	30
Client2654	15	Group_1	PayAsYouGo	478.28	41	No	FALSE	4618	78	15	40	41
Client2655	25	Group_2	PayAsYouGo	314.235	41	No	FALSE	2813	70	8	41	39
Client2656	30	Group_3	PayAsYouGo	455.56	41	No	FALSE	4195	94	16	71	34
Client2657	45	Group_4	PayAsYouGo	880.775	41	No	FALSE	2780	51	9	324	24
Client2658	30	Group_3	PayAsYouGo	1118.72	40	No	FALSE	9535	133	18	183	49
Client2659	30	Group_3	PayAsYouGo	730.96	41	No	FALSE	14193	181	12	39	50
Client2660	45	Group_4	PayAsYouGo	228.25	41	No	FALSE	4935	95	12	41	31
Client2661	30	Group_3	PayAsYouGo	441.8	41	No	FALSE	6338	107	11	46	18
Client2663	30	Group_3	PayAsYouGo	1003.88	41	No	FALSE	15560	237	30	93	38
Client2664	45	Group_4	PayAsYouGo	1393.85	41	No	FALSE	3515	39	9	522	14
Client2665	30	Group_3	PayAsYouGo	1399.96	40	No	FALSE	15905	194	14	189	36
Client2666	45	Group_4	PayAsYouGo	737.95	40	No	FALSE	6920	98	8	225	32
Client2670	30	Group_3	PayAsYouGo	2014.68	40	No	FALSE	7928	139	8	423	49
Client2671	45	Group_4	PayAsYouGo	426.275	40	No	FALSE	11885	166	12	50	53
Client2672	30	Group_3	PayAsYouGo	877	40	No	FALSE	7138	87	13	147	43
Client2674	55	Group_5	Contractual	224.4	39	No	FALSE	10855	105	26	40	48
Client2675	30	Group_3	PayAsYouGo	513.92	39	No	FALSE	6238	110	18	65	30
Client2676	45	Group_4	PayAsYouGo	179.85	37	No	FALSE	3260	34	6	39	20
Client2680	45	Group_4	PayAsYouGo	150.625	39	No	FALSE	2088	37	6	39	12
Client2681	55	Group_5	PayAsYouGo	189.21	36	No	FALSE	7205	109	8	53	28
Client2683	55	Group_5	PayAsYouGo	76.11	39	No	FALSE	758	16	5	43	8
Client2684	25	Group_2	Contractual	929.025	34	No	FALSE	16495	250	30	39	86
Client2685	30	Group_3	Contractual	1540.52	37	No	FALSE	7385	128	11	310	39
Client2686	30	Group_3	PayAsYouGo	333.28	39	No	FALSE	4138	94	7	41	34
Client2688	30	Group_3	PayAsYouGo	986.6	39	No	FALSE	3200	65	11	214	29
Client2689	30	Group_3	Contractual	999.32	30	No	FALSE	1735	48	9	232	17
Client2690	55	Group_5	PayAsYouGo	134.085	29	No	FALSE	1988	51	9	69	74
Client2693	25	Group_2	PayAsYouGo	337.005	28	No	FALSE	1645	44	15	58	19
Client2694	45	Group_4	PayAsYouGo	210.45	28	No	FALSE	3645	73	7	47	29
Client2695	30	Group_3	PayAsYouGo	354.12	21	No	FALSE	2115	38	7	67	20
Client2696	25	Group_2	Contractual	871.47	20	No	FALSE	6813	153	21	124	48
Client2697	55	Group_5	PayAsYouGo	311.04	18	No	FALSE	9353	183	17	112	46
Client2698	45	Group_4	PayAsYouGo	258.25	19	No	FALSE	3273	57	13	70	25
Client2699	30	Group_3	PayAsYouGo	1210.48	12	No	FALSE	4810	52	7	254	16
Client2700	30	Group_3	PayAsYouGo	233.56	12	Yes	TRUE	1908	31	8	39	13
Client2701	25	Group_2	PayAsYouGo	239.895	39	No	FALSE	4560	71	13	7	15
Client2703	25	Group_2	PayAsYouGo	1624.635	38	No	FALSE	2643	60	15	334	22
Client2704	15	Group_1	PayAsYouGo	283.47	39	No	FALSE	4388	66	15	7	33
Client2705	15	Group_1	PayAsYouGo	183.755	39	No	FALSE	2583	58	8	7	31
Client2706	30	Group_3	PayAsYouGo	189.88	39	No	FALSE	3965	82	16	7	26
Client2707	30	Group_3	PayAsYouGo	1143.56	39	No	FALSE	2550	39	9	260	16
Client2708	30	Group_3	PayAsYouGo	853.04	38	No	FALSE	9305	121	18	119	41
Client2709	30	Group_3	PayAsYouGo	593.28	39	No	FALSE	13963	169	12	7	42
Client2710	30	Group_3	PayAsYouGo	219.52	39	No	FALSE	4705	83	12	7	23
Client2711	25	Group_2	PayAsYouGo	310.635	39	No	FALSE	6108	95	11	7	10
Client2713	30	Group_3	PayAsYouGo	738.2	39	No	FALSE	15330	225	30	29	30
Client2714	30	Group_3	PayAsYouGo	1964.48	39	No	FALSE	3285	27	9	458	6
Client2715	25	Group_2	PayAsYouGo	1276.065	38	No	FALSE	15675	182	14	125	28
Client2716	30	Group_3	PayAsYouGo	915.04	38	No	FALSE	6690	86	8	161	24
Client2720	25	Group_2	PayAsYouGo	1967.625	38	No	FALSE	7698	127	8	359	41
Client2721	30	Group_3	PayAsYouGo	500.36	38	No	FALSE	11655	154	12	7	45
Client2722	25	Group_2	PayAsYouGo	687.735	38	No	FALSE	6908	75	13	83	35
Client2724	45	Group_4	PayAsYouGo	285.45	37	No	FALSE	10625	93	26	7	40
Client2725	25	Group_2	PayAsYouGo	306.27	37	No	TRUE	6008	98	18	7	22
Client2726	30	Group_3	PayAsYouGo	150.08	35	No	FALSE	3030	22	6	7	12
Client2730	30	Group_3	PayAsYouGo	103.32	37	No	FALSE	1858	25	6	7	4
Client2731	45	Group_4	PayAsYouGo	194.3	34	No	FALSE	6975	97	8	7	20
Client2733	55	Group_5	PayAsYouGo	15.165	37	No	FALSE	305	6	5	7	2
Client2734	25	Group_2	PayAsYouGo	774.135	32	No	FALSE	16265	238	30	7	78
Client2735	25	Group_2	Contractual	1434.195	35	No	FALSE	7155	116	11	246	31
Client2736	25	Group_2	PayAsYouGo	211.05	37	No	FALSE	3908	82	7	7	26
Client2738	25	Group_2	PayAsYouGo	811.035	37	No	FALSE	2970	53	11	150	21
Client2739	25	Group_2	Contractual	825.345	28	No	FALSE	1505	36	9	168	9
Client2740	45	Group_4	PayAsYouGo	62.425	27	No	FALSE	1758	39	9	7	66
Client2743	25	Group_2	PayAsYouGo	96.615	26	No	FALSE	1415	32	15	7	11
Client2744	30	Group_3	PayAsYouGo	167.04	26	No	FALSE	3415	61	7	7	21
Client2745	25	Group_2	PayAsYouGo	117.495	19	No	FALSE	1885	26	7	7	12
Client2746	15	Group_1	Contractual	699.82	18	No	FALSE	6583	141	21	60	40
Client2747	45	Group_4	PayAsYouGo	352.35	16	No	FALSE	9123	171	17	48	38
Client2748	30	Group_3	PayAsYouGo	151.52	17	No	FALSE	3043	45	13	7	17
Client2749	30	Group_3	PayAsYouGo	944.8	10	No	FALSE	4580	40	7	190	8
Client2750	30	Group_3	PayAsYouGo	95.88	10	No	TRUE	1678	19	8	7	5
Client2751	30	Group_3	PayAsYouGo	281.72	40	No	FALSE	4865	78	15	21	22
Client2753	30	Group_3	PayAsYouGo	1620.6	39	No	FALSE	2948	67	17	375	29
Client2754	15	Group_1	PayAsYouGo	355.63	40	No	FALSE	4693	73	17	17	40
Client2755	25	Group_2	PayAsYouGo	213.885	40	No	FALSE	2888	65	10	18	38
Client2756	30	Group_3	PayAsYouGo	366.36	40	No	FALSE	4270	89	18	48	33
Client2757	30	Group_3	PayAsYouGo	1320.04	40	No	FALSE	2855	46	11	301	23
Client2758	30	Group_3	PayAsYouGo	1029.52	39	No	FALSE	9610	128	20	160	48
Client2759	30	Group_3	PayAsYouGo	641.76	40	No	FALSE	14268	176	14	16	49
Client2760	30	Group_3	PayAsYouGo	276	40	No	FALSE	5010	90	14	18	30
Client2761	30	Group_3	PayAsYouGo	352.6	40	No	FALSE	6413	102	13	23	17
Client2763	30	Group_3	PayAsYouGo	914.68	40	Yes	FALSE	15635	232	32	70	37
Client2764	30	Group_3	PayAsYouGo	2140.96	40	No	FALSE	3590	34	11	499	13
Client2765	25	Group_2	PayAsYouGo	1474.605	39	No	FALSE	15980	189	16	166	35
Client2766	30	Group_3	PayAsYouGo	1091.52	39	No	FALSE	6995	93	10	202	31
Client2770	30	Group_3	PayAsYouGo	1925.48	39	No	FALSE	8003	134	10	400	48
Client2771	45	Group_4	PayAsYouGo	370.525	39	No	FALSE	11960	161	14	27	52
Client2772	25	Group_2	PayAsYouGo	886.275	39	No	FALSE	7213	82	15	124	42
Client2774	55	Group_5	PayAsYouGo	190.95	38	No	FALSE	10930	100	28	17	47
Client2775	25	Group_2	PayAsYouGo	477.81	38	No	FALSE	6313	105	20	42	29
Client2776	30	Group_3	PayAsYouGo	198.56	36	No	FALSE	3335	29	8	16	19
Client2780	45	Group_4	PayAsYouGo	94.875	38	No	FALSE	2163	32	8	16	11
Client2781	55	Group_5	PayAsYouGo	155.76	35	No	FALSE	7280	104	10	30	27
Client2783	55	Group_5	PayAsYouGo	42.66	38	No	FALSE	833	11	7	20	7
Client2784	25	Group_2	Contractual	828.675	33	No	FALSE	16570	245	32	16	85
Client2785	30	Group_3	Contractual	1451.32	36	No	FALSE	7460	123	13	287	38
Client2786	30	Group_3	PayAsYouGo	244.08	38	No	FALSE	4213	89	9	18	33
Client2788	25	Group_2	PayAsYouGo	1009.575	38	No	FALSE	3275	60	13	191	28
Client2789	30	Group_3	Contractual	910.12	29	No	FALSE	1810	43	11	209	16
Client2790	55	Group_5	PayAsYouGo	100.635	28	No	FALSE	2063	46	11	46	73
Client2793	25	Group_2	PayAsYouGo	236.655	27	No	FALSE	1720	39	17	35	18
Client2794	30	Group_3	PayAsYouGo	247.52	27	No	FALSE	3720	68	9	24	28
Client2795	30	Group_3	PayAsYouGo	264.92	20	No	FALSE	2190	33	9	44	19
Client2796	25	Group_2	Contractual	771.075	19	No	FALSE	6887	148	23	101	47
Client2797	55	Group_5	PayAsYouGo	277.575	17	No	FALSE	9427	178	19	89	45
Client2798	30	Group_3	PayAsYouGo	323.96	18	No	FALSE	3347	52	15	47	24
Client2799	30	Group_3	PayAsYouGo	1121.28	11	No	FALSE	4885	47	9	231	15
Client2800	30	Group_3	PayAsYouGo	144.32	11	Yes	TRUE	1982	26	10	16	12
Client2801	30	Group_3	PayAsYouGo	194.44	40	No	FALSE	4485	76	11	3	16
Client2803	30	Group_3	PayAsYouGo	1533.32	39	No	FALSE	2568	65	13	357	23
Client2804	15	Group_1	PayAsYouGo	241.12	40	No	FALSE	4313	71	13	0	34
Client2805	25	Group_2	PayAsYouGo	115.695	40	No	FALSE	2508	63	6	0	32
Client2806	30	Group_3	PayAsYouGo	279.08	40	No	FALSE	3890	87	14	30	27
Client2807	30	Group_3	PayAsYouGo	1232.76	40	No	FALSE	2475	44	7	283	17
Client2808	30	Group_3	PayAsYouGo	942.24	39	No	FALSE	9230	126	16	142	42
Client2809	30	Group_3	PayAsYouGo	562.48	40	No	FALSE	13888	174	10	0	43
Client2810	30	Group_3	PayAsYouGo	188.72	40	No	FALSE	4630	88	10	0	24
Client2811	30	Group_3	PayAsYouGo	265.32	40	No	FALSE	6033	100	9	5	11
Client2813	30	Group_3	PayAsYouGo	827.4	40	No	FALSE	15255	230	28	52	31
Client2814	30	Group_3	PayAsYouGo	2053.68	40	No	FALSE	3210	32	7	481	7
Client2815	25	Group_2	PayAsYouGo	1376.415	39	No	FALSE	15600	187	12	148	29
Client2816	30	Group_3	PayAsYouGo	1004.24	39	No	FALSE	6615	91	6	184	25
Client2820	30	Group_3	PayAsYouGo	1838.2	39	No	FALSE	7623	132	6	382	42
Client2821	45	Group_4	PayAsYouGo	315.975	39	No	FALSE	11580	159	10	9	46
Client2822	25	Group_2	PayAsYouGo	788.085	39	No	FALSE	6833	80	11	106	36
Client2824	55	Group_5	PayAsYouGo	159.72	38	No	FALSE	10550	98	24	0	41
Client2825	25	Group_2	PayAsYouGo	379.62	38	No	FALSE	5933	103	16	24	23
Client2826	30	Group_3	PayAsYouGo	119.28	36	No	FALSE	2955	27	4	0	13
Client2830	45	Group_4	PayAsYouGo	45.325	38	No	FALSE	1783	30	4	0	5
Client2831	55	Group_5	PayAsYouGo	123.03	35	No	FALSE	6900	102	6	12	21
Client2833	55	Group_5	PayAsYouGo	9.93	38	No	FALSE	453	9	3	2	1
Client2834	25	Group_2	Contractual	739.485	33	No	FALSE	16190	243	28	0	79
Client2835	30	Group_3	Contractual	1364.04	36	No	FALSE	7080	121	9	269	32
Client2836	30	Group_3	PayAsYouGo	156.8	38	No	FALSE	3833	87	5	0	27
Client2838	25	Group_2	PayAsYouGo	911.385	38	No	FALSE	2895	58	9	173	22
Client2839	30	Group_3	Contractual	822.84	29	No	FALSE	1430	41	7	191	10
Client2840	55	Group_5	PayAsYouGo	67.905	28	No	FALSE	1683	44	7	28	67
Client2843	25	Group_2	PayAsYouGo	138.465	27	No	FALSE	1340	37	13	17	12
Client2844	30	Group_3	PayAsYouGo	160.24	27	No	FALSE	3340	66	5	6	22
Client2845	30	Group_3	PayAsYouGo	177.64	20	No	FALSE	1810	31	5	26	13
Client2846	25	Group_2	Contractual	672.885	19	No	FALSE	6507	146	19	83	41
Client2847	55	Group_5	PayAsYouGo	244.845	17	No	FALSE	9047	176	15	71	39
Client2848	30	Group_3	PayAsYouGo	236.68	18	No	FALSE	2967	50	11	29	18
Client2849	30	Group_3	PayAsYouGo	1034	11	No	FALSE	4505	45	5	213	9
Client2850	30	Group_3	PayAsYouGo	65.04	11	Yes	TRUE	1602	24	6	0	6
Client2851	25	Group_2	PayAsYouGo	231.57	35	No	FALSE	4675	71	11	4	18
Client2853	25	Group_2	PayAsYouGo	1737.81	34	No	FALSE	2758	60	13	358	25
Client2854	15	Group_1	PayAsYouGo	251.295	35	No	FALSE	4503	66	13	0	36
Client2855	15	Group_1	PayAsYouGo	157.08	35	No	FALSE	2698	58	6	1	34
Client2856	30	Group_3	PayAsYouGo	290.48	35	No	FALSE	4080	82	14	31	29
Client2857	30	Group_3	PayAsYouGo	1244.16	35	No	FALSE	2665	39	7	284	19
Client2858	30	Group_3	PayAsYouGo	953.64	34	No	FALSE	9420	121	16	143	44
Client2859	30	Group_3	PayAsYouGo	569.88	35	No	FALSE	14078	169	10	0	45
Client2860	30	Group_3	PayAsYouGo	200.12	35	No	FALSE	4820	83	10	1	26
Client2861	25	Group_2	PayAsYouGo	311.31	35	No	FALSE	6223	95	9	6	13
Client2863	30	Group_3	PayAsYouGo	838.8	35	No	FALSE	15445	225	28	53	33
Client2864	30	Group_3	PayAsYouGo	2065.08	35	No	FALSE	3400	27	7	482	9
Client2865	25	Group_2	PayAsYouGo	1389.24	34	No	FALSE	15790	182	12	149	31
Client2866	30	Group_3	PayAsYouGo	1015.64	34	No	FALSE	6805	86	6	185	27
Client2870	25	Group_2	PayAsYouGo	2080.8	34	No	FALSE	7813	127	6	383	44
Client2871	30	Group_3	PayAsYouGo	516.96	34	No	FALSE	11770	154	10	10	48
Client2872	25	Group_2	PayAsYouGo	800.91	34	No	FALSE	7023	75	11	107	38
Client2874	45	Group_4	PayAsYouGo	270.825	33	No	FALSE	10740	93	24	0	43
Client2875	25	Group_2	PayAsYouGo	392.445	33	No	TRUE	6123	98	16	25	25
Client2876	30	Group_3	PayAsYouGo	126.68	31	No	FALSE	3145	22	4	0	15
Client2880	30	Group_3	PayAsYouGo	79.92	33	No	FALSE	1973	25	4	0	7
Client2881	45	Group_4	PayAsYouGo	212.175	30	No	FALSE	7090	97	6	13	23
Client2883	55	Group_5	PayAsYouGo	14.205	33	No	FALSE	643	4	3	3	3
Client2884	25	Group_2	PayAsYouGo	747.81	28	No	FALSE	16380	238	28	0	81
Client2885	25	Group_2	Contractual	1547.37	31	No	FALSE	7270	116	9	270	34
Client2886	25	Group_2	PayAsYouGo	189.225	33	No	FALSE	4023	82	5	1	29
Client2888	25	Group_2	PayAsYouGo	924.21	33	No	FALSE	3085	53	9	174	24
