"customer_id"	"age"	"age_group"	"plan_type"	"customer_value"	"subscription_in_months"	"complain_registered"	"lost_customer"
"Client2650"	30	"Group_3"	"PayAsYouGo"	76.32	11	"Yes"	TRUE
"Client2651"	30	"Group_3"	"PayAsYouGo"	370.92	41	"No"	FALSE
"Client2653"	30	"Group_3"	"PayAsYouGo"	1709.8	40	"No"	FALSE
"Client2654"	15	"Group_1"	"PayAsYouGo"	478.28	41	"No"	FALSE
"Client2655"	25	"Group_2"	"PayAsYouGo"	314.235	41	"No"	FALSE
"Client2656"	30	"Group_3"	"PayAsYouGo"	455.56	41	"No"	FALSE
"Client2657"	45	"Group_4"	"PayAsYouGo"	880.775	41	"No"	FALSE
"Client2658"	30	"Group_3"	"PayAsYouGo"	1118.72	40	"No"	FALSE
"Client2659"	30	"Group_3"	"PayAsYouGo"	730.96	41	"No"	FALSE
"Client2660"	45	"Group_4"	"PayAsYouGo"	228.25	41	"No"	FALSE
"Client2661"	30	"Group_3"	"PayAsYouGo"	441.8	41	"No"	FALSE
"Client2663"	30	"Group_3"	"PayAsYouGo"	1003.88	41	"No"	FALSE
"Client2664"	45	"Group_4"	"PayAsYouGo"	1393.85	41	"No"	FALSE
"Client2665"	30	"Group_3"	"PayAsYouGo"	1399.96	40	"No"	FALSE
"Client2666"	45	"Group_4"	"PayAsYouGo"	737.95	40	"No"	FALSE
"Client2670"	30	"Group_3"	"PayAsYouGo"	2014.68	40	"No"	FALSE
"Client2671"	45	"Group_4"	"PayAsYouGo"	426.275	40	"No"	FALSE
"Client2672"	30	"Group_3"	"PayAsYouGo"	877	40	"No"	FALSE
"Client2674"	55	"Group_5"	"Contractual"	224.4	39	"No"	FALSE
"Client2675"	30	"Group_3"	"PayAsYouGo"	513.92	39	"No"	FALSE
"Client2676"	45	"Group_4"	"PayAsYouGo"	179.85	37	"No"	FALSE
"Client2680"	45	"Group_4"	"PayAsYouGo"	150.625	39	"No"	FALSE
"Client2681"	55	"Group_5"	"PayAsYouGo"	189.21	36	"No"	FALSE
"Client2683"	55	"Group_5"	"PayAsYouGo"	76.11	39	"No"	FALSE
"Client2684"	25	"Group_2"	"Contractual"	929.025	34	"No"	FALSE
"Client2685"	30	"Group_3"	"Contractual"	1540.52	37	"No"	FALSE
"Client2686"	30	"Group_3"	"PayAsYouGo"	333.28	39	"No"	FALSE
"Client2688"	30	"Group_3"	"PayAsYouGo"	986.6	39	"No"	FALSE
"Client2689"	30	"Group_3"	"Contractual"	999.32	30	"No"	FALSE
"Client2690"	55	"Group_5"	"PayAsYouGo"	134.085	29	"No"	FALSE
"Client2693"	25	"Group_2"	"PayAsYouGo"	337.005	28	"No"	FALSE
"Client2694"	45	"Group_4"	"PayAsYouGo"	210.45	28	"No"	FALSE
"Client2695"	30	"Group_3"	"PayAsYouGo"	354.12	21	"No"	FALSE
"Client2696"	25	"Group_2"	"Contractual"	871.47	20	"No"	FALSE
"Client2697"	55	"Group_5"	"PayAsYouGo"	311.04	18	"No"	FALSE
"Client2698"	45	"Group_4"	"PayAsYouGo"	258.25	19	"No"	FALSE
"Client2699"	30	"Group_3"	"PayAsYouGo"	1210.48	12	"No"	FALSE
"Client2700"	30	"Group_3"	"PayAsYouGo"	233.56	12	"Yes"	TRUE
"Client2701"	25	"Group_2"	"PayAsYouGo"	239.895	39	"No"	FALSE
"Client2703"	25	"Group_2"	"PayAsYouGo"	1624.635	38	"No"	FALSE
"Client2704"	15	"Group_1"	"PayAsYouGo"	283.47	39	"No"	FALSE
"Client2705"	15	"Group_1"	"PayAsYouGo"	183.755	39	"No"	FALSE
"Client2706"	30	"Group_3"	"PayAsYouGo"	189.88	39	"No"	FALSE
"Client2707"	30	"Group_3"	"PayAsYouGo"	1143.56	39	"No"	FALSE
"Client2708"	30	"Group_3"	"PayAsYouGo"	853.04	38	"No"	FALSE
"Client2709"	30	"Group_3"	"PayAsYouGo"	593.28	39	"No"	FALSE
"Client2710"	30	"Group_3"	"PayAsYouGo"	219.52	39	"No"	FALSE
"Client2711"	25	"Group_2"	"PayAsYouGo"	310.635	39	"No"	FALSE
"Client2713"	30	"Group_3"	"PayAsYouGo"	738.2	39	"No"	FALSE
"Client2714"	30	"Group_3"	"PayAsYouGo"	1964.48	39	"No"	FALSE
"Client2715"	25	"Group_2"	"PayAsYouGo"	1276.065	38	"No"	FALSE
"Client2716"	30	"Group_3"	"PayAsYouGo"	915.04	38	"No"	FALSE
"Client2720"	25	"Group_2"	"PayAsYouGo"	1967.625	38	"No"	FALSE
"Client2721"	30	"Group_3"	"PayAsYouGo"	500.36	38	"No"	FALSE
"Client2722"	25	"Group_2"	"PayAsYouGo"	687.735	38	"No"	FALSE
"Client2724"	45	"Group_4"	"PayAsYouGo"	285.45	37	"No"	FALSE
"Client2725"	25	"Group_2"	"PayAsYouGo"	306.27	37	"No"	TRUE
"Client2726"	30	"Group_3"	"PayAsYouGo"	150.08	35	"No"	FALSE
"Client2730"	30	"Group_3"	"PayAsYouGo"	103.32	37	"No"	FALSE
"Client2731"	45	"Group_4"	"PayAsYouGo"	194.3	34	"No"	FALSE
"Client2733"	55	"Group_5"	"PayAsYouGo"	15.165	37	"No"	FALSE
"Client2734"	25	"Group_2"	"PayAsYouGo"	774.135	32	"No"	FALSE
"Client2735"	25	"Group_2"	"Contractual"	1434.195	35	"No"	FALSE
"Client2736"	25	"Group_2"	"PayAsYouGo"	211.05	37	"No"	FALSE
"Client2738"	25	"Group_2"	"PayAsYouGo"	811.035	37	"No"	FALSE
"Client2739"	25	"Group_2"	"Contractual"	825.345	28	"No"	FALSE
"Client2740"	45	"Group_4"	"PayAsYouGo"	62.425	27	"No"	FALSE
"Client2743"	25	"Group_2"	"PayAsYouGo"	96.615	26	"No"	FALSE
"Client2744"	30	"Group_3"	"PayAsYouGo"	167.04	26	"No"	FALSE
"Client2745"	25	"Group_2"	"PayAsYouGo"	117.495	19	"No"	FALSE
"Client2746"	15	"Group_1"	"Contractual"	699.82	18	"No"	FALSE
"Client2747"	45	"Group_4"	"PayAsYouGo"	352.35	16	"No"	FALSE
"Client2748"	30	"Group_3"	"PayAsYouGo"	151.52	17	"No"	FALSE
"Client2749"	30	"Group_3"	"PayAsYouGo"	944.8	10	"No"	FALSE
"Client2750"	30	"Group_3"	"PayAsYouGo"	95.88	10	"No"	TRUE
"Client2751"	30	"Group_3"	"PayAsYouGo"	281.72	40	"No"	FALSE
"Client2753"	30	"Group_3"	"PayAsYouGo"	1620.6	39	"No"	FALSE
"Client2754"	15	"Group_1"	"PayAsYouGo"	355.63	40	"No"	FALSE
"Client2755"	25	"Group_2"	"PayAsYouGo"	213.885	40	"No"	FALSE
"Client2756"	30	"Group_3"	"PayAsYouGo"	366.36	40	"No"	FALSE
"Client2757"	30	"Group_3"	"PayAsYouGo"	1320.04	40	"No"	FALSE
"Client2758"	30	"Group_3"	"PayAsYouGo"	1029.52	39	"No"	FALSE
"Client2759"	30	"Group_3"	"PayAsYouGo"	641.76	40	"No"	FALSE
"Client2760"	30	"Group_3"	"PayAsYouGo"	276	40	"No"	FALSE
"Client2761"	30	"Group_3"	"PayAsYouGo"	352.6	40	"No"	FALSE
"Client2763"	30	"Group_3"	"PayAsYouGo"	914.68	40	"Yes"	FALSE
"Client2764"	30	"Group_3"	"PayAsYouGo"	2140.96	40	"No"	FALSE
"Client2765"	25	"Group_2"	"PayAsYouGo"	1474.605	39	"No"	FALSE
"Client2766"	30	"Group_3"	"PayAsYouGo"	1091.52	39	"No"	FALSE
"Client2770"	30	"Group_3"	"PayAsYouGo"	1925.48	39	"No"	FALSE
"Client2771"	45	"Group_4"	"PayAsYouGo"	370.525	39	"No"	FALSE
"Client2772"	25	"Group_2"	"PayAsYouGo"	886.275	39	"No"	FALSE
"Client2774"	55	"Group_5"	"PayAsYouGo"	190.95	38	"No"	FALSE
"Client2775"	25	"Group_2"	"PayAsYouGo"	477.81	38	"No"	FALSE
"Client2776"	30	"Group_3"	"PayAsYouGo"	198.56	36	"No"	FALSE
"Client2780"	45	"Group_4"	"PayAsYouGo"	94.875	38	"No"	FALSE
"Client2781"	55	"Group_5"	"PayAsYouGo"	155.76	35	"No"	FALSE
"Client2783"	55	"Group_5"	"PayAsYouGo"	42.66	38	"No"	FALSE
"Client2784"	25	"Group_2"	"Contractual"	828.675	33	"No"	FALSE
"Client2785"	30	"Group_3"	"Contractual"	1451.32	36	"No"	FALSE
"Client2786"	30	"Group_3"	"PayAsYouGo"	244.08	38	"No"	FALSE
"Client2788"	25	"Group_2"	"PayAsYouGo"	1009.575	38	"No"	FALSE
"Client2789"	30	"Group_3"	"Contractual"	910.12	29	"No"	FALSE
"Client2790"	55	"Group_5"	"PayAsYouGo"	100.635	28	"No"	FALSE
"Client2793"	25	"Group_2"	"PayAsYouGo"	236.655	27	"No"	FALSE
"Client2794"	30	"Group_3"	"PayAsYouGo"	247.52	27	"No"	FALSE
"Client2795"	30	"Group_3"	"PayAsYouGo"	264.92	20	"No"	FALSE
"Client2796"	25	"Group_2"	"Contractual"	771.075	19	"No"	FALSE
"Client2797"	55	"Group_5"	"PayAsYouGo"	277.575	17	"No"	FALSE
"Client2798"	30	"Group_3"	"PayAsYouGo"	323.96	18	"No"	FALSE
"Client2799"	30	"Group_3"	"PayAsYouGo"	1121.28	11	"No"	FALSE
"Client2800"	30	"Group_3"	"PayAsYouGo"	144.32	11	"Yes"	TRUE
"Client2801"	30	"Group_3"	"PayAsYouGo"	194.44	40	"No"	FALSE
"Client2803"	30	"Group_3"	"PayAsYouGo"	1533.32	39	"No"	FALSE
"Client2804"	15	"Group_1"	"PayAsYouGo"	241.12	40	"No"	FALSE
"Client2805"	25	"Group_2"	"PayAsYouGo"	115.695	40	"No"	FALSE
"Client2806"	30	"Group_3"	"PayAsYouGo"	279.08	40	"No"	FALSE
"Client2807"	30	"Group_3"	"PayAsYouGo"	1232.76	40	"No"	FALSE
"Client2808"	30	"Group_3"	"PayAsYouGo"	942.24	39	"No"	FALSE
"Client2809"	30	"Group_3"	"PayAsYouGo"	562.48	40	"No"	FALSE
"Client2810"	30	"Group_3"	"PayAsYouGo"	188.72	40	"No"	FALSE
"Client2811"	30	"Group_3"	"PayAsYouGo"	265.32	40	"No"	FALSE
"Client2813"	30	"Group_3"	"PayAsYouGo"	827.4	40	"No"	FALSE
"Client2814"	30	"Group_3"	"PayAsYouGo"	2053.68	40	"No"	FALSE
"Client2815"	25	"Group_2"	"PayAsYouGo"	1376.415	39	"No"	FALSE
"Client2816"	30	"Group_3"	"PayAsYouGo"	1004.24	39	"No"	FALSE
"Client2820"	30	"Group_3"	"PayAsYouGo"	1838.2	39	"No"	FALSE
"Client2821"	45	"Group_4"	"PayAsYouGo"	315.975	39	"No"	FALSE
"Client2822"	25	"Group_2"	"PayAsYouGo"	788.085	39	"No"	FALSE
"Client2824"	55	"Group_5"	"PayAsYouGo"	159.72	38	"No"	FALSE
"Client2825"	25	"Group_2"	"PayAsYouGo"	379.62	38	"No"	FALSE
"Client2826"	30	"Group_3"	"PayAsYouGo"	119.28	36	"No"	FALSE
"Client2830"	45	"Group_4"	"PayAsYouGo"	45.325	38	"No"	FALSE
"Client2831"	55	"Group_5"	"PayAsYouGo"	123.03	35	"No"	FALSE
"Client2833"	55	"Group_5"	"PayAsYouGo"	9.93	38	"No"	FALSE
"Client2834"	25	"Group_2"	"Contractual"	739.485	33	"No"	FALSE
"Client2835"	30	"Group_3"	"Contractual"	1364.04	36	"No"	FALSE
"Client2836"	30	"Group_3"	"PayAsYouGo"	156.8	38	"No"	FALSE
"Client2838"	25	"Group_2"	"PayAsYouGo"	911.385	38	"No"	FALSE
"Client2839"	30	"Group_3"	"Contractual"	822.84	29	"No"	FALSE
"Client2840"	55	"Group_5"	"PayAsYouGo"	67.905	28	"No"	FALSE
"Client2843"	25	"Group_2"	"PayAsYouGo"	138.465	27	"No"	FALSE
"Client2844"	30	"Group_3"	"PayAsYouGo"	160.24	27	"No"	FALSE
"Client2845"	30	"Group_3"	"PayAsYouGo"	177.64	20	"No"	FALSE
"Client2846"	25	"Group_2"	"Contractual"	672.885	19	"No"	FALSE
"Client2847"	55	"Group_5"	"PayAsYouGo"	244.845	17	"No"	FALSE
"Client2848"	30	"Group_3"	"PayAsYouGo"	236.68	18	"No"	FALSE
"Client2849"	30	"Group_3"	"PayAsYouGo"	1034	11	"No"	FALSE
"Client2850"	30	"Group_3"	"PayAsYouGo"	65.04	11	"Yes"	TRUE
"Client2851"	25	"Group_2"	"PayAsYouGo"	231.57	35	"No"	FALSE
"Client2853"	25	"Group_2"	"PayAsYouGo"	1737.81	34	"No"	FALSE
"Client2854"	15	"Group_1"	"PayAsYouGo"	251.295	35	"No"	FALSE
"Client2855"	15	"Group_1"	"PayAsYouGo"	157.08	35	"No"	FALSE
"Client2856"	30	"Group_3"	"PayAsYouGo"	290.48	35	"No"	FALSE
"Client2857"	30	"Group_3"	"PayAsYouGo"	1244.16	35	"No"	FALSE
"Client2858"	30	"Group_3"	"PayAsYouGo"	953.64	34	"No"	FALSE
"Client2859"	30	"Group_3"	"PayAsYouGo"	569.88	35	"No"	FALSE
"Client2860"	30	"Group_3"	"PayAsYouGo"	200.12	35	"No"	FALSE
"Client2861"	25	"Group_2"	"PayAsYouGo"	311.31	35	"No"	FALSE
"Client2863"	30	"Group_3"	"PayAsYouGo"	838.8	35	"No"	FALSE
"Client2864"	30	"Group_3"	"PayAsYouGo"	2065.08	35	"No"	FALSE
"Client2865"	25	"Group_2"	"PayAsYouGo"	1389.24	34	"No"	FALSE
"Client2866"	30	"Group_3"	"PayAsYouGo"	1015.64	34	"No"	FALSE
"Client2870"	25	"Group_2"	"PayAsYouGo"	2080.8	34	"No"	FALSE
"Client2871"	30	"Group_3"	"PayAsYouGo"	516.96	34	"No"	FALSE
"Client2872"	25	"Group_2"	"PayAsYouGo"	800.91	34	"No"	FALSE
"Client2874"	45	"Group_4"	"PayAsYouGo"	270.825	33	"No"	FALSE
"Client2875"	25	"Group_2"	"PayAsYouGo"	392.445	33	"No"	TRUE
"Client2876"	30	"Group_3"	"PayAsYouGo"	126.68	31	"No"	FALSE
"Client2880"	30	"Group_3"	"PayAsYouGo"	79.92	33	"No"	FALSE
"Client2881"	45	"Group_4"	"PayAsYouGo"	212.175	30	"No"	FALSE
"Client2883"	55	"Group_5"	"PayAsYouGo"	14.205	33	"No"	FALSE
"Client2884"	25	"Group_2"	"PayAsYouGo"	747.81	28	"No"	FALSE
"Client2885"	25	"Group_2"	"Contractual"	1547.37	31	"No"	FALSE
"Client2886"	25	"Group_2"	"PayAsYouGo"	189.225	33	"No"	FALSE
"Client2888"	25	"Group_2"	"PayAsYouGo"	924.21	33	"No"	FALSE
"Client2889"	25	"Group_2"	"Contractual"	938.52	24	"No"	FALSE
"Client2890"	45	"Group_4"	"PayAsYouGo"	120.3	23	"No"	FALSE
"Client2893"	25	"Group_2"	"PayAsYouGo"	151.29	22	"No"	FALSE
"Client2894"	30	"Group_3"	"PayAsYouGo"	171.64	22	"No"	FALSE
"Client2895"	25	"Group_2"	"PayAsYouGo"	212.67	15	"No"	FALSE
"Client2896"	15	"Group_1"	"Contractual"	838.09	14	"No"	FALSE
"Client2897"	45	"Group_4"	"PayAsYouGo"	415.2	12	"No"	FALSE
"Client2898"	30	"Group_3"	"PayAsYouGo"	248.08	13	"No"	FALSE
"Client2899"	30	"Group_3"	"PayAsYouGo"	1045.4	6	"No"	FALSE
"Client2900"	30	"Group_3"	"PayAsYouGo"	72.44	6	"No"	TRUE
"Client2901"	30	"Group_3"	"PayAsYouGo"	270.32	45	"No"	FALSE
"Client2903"	30	"Group_3"	"PayAsYouGo"	1609.2	44	"No"	FALSE
"Client2904"	15	"Group_1"	"PayAsYouGo"	339.955	45	"No"	FALSE
"Client2905"	25	"Group_2"	"PayAsYouGo"	201.06	45	"No"	FALSE
"Client2906"	30	"Group_3"	"PayAsYouGo"	354.96	45	"No"	FALSE
"Client2907"	45	"Group_4"	"PayAsYouGo"	817.9	45	"No"	FALSE
"Client2908"	30	"Group_3"	"PayAsYouGo"	1018.12	44	"No"	FALSE
"Client2909"	30	"Group_3"	"PayAsYouGo"	630.36	45	"No"	FALSE
"Client2910"	45	"Group_4"	"PayAsYouGo"	165.375	45	"No"	FALSE
"Client2911"	30	"Group_3"	"PayAsYouGo"	341.2	45	"No"	FALSE
"Client2913"	30	"Group_3"	"Contractual"	903.28	45	"No"	FALSE
"Client2914"	45	"Group_4"	"PayAsYouGo"	1330.975	45	"No"	FALSE
"Client2915"	30	"Group_3"	"PayAsYouGo"	1299.36	44	"No"	FALSE
"Client2916"	45	"Group_4"	"PayAsYouGo"	675.075	44	"No"	FALSE
"Client2920"	30	"Group_3"	"PayAsYouGo"	1914.08	44	"No"	FALSE
"Client2921"	45	"Group_4"	"PayAsYouGo"	363.4	44	"No"	FALSE
"Client2922"	30	"Group_3"	"PayAsYouGo"	776.4	44	"No"	FALSE
"Client2924"	55	"Group_5"	"Contractual"	186.675	43	"No"	FALSE
"Client2925"	30	"Group_3"	"PayAsYouGo"	413.32	43	"No"	FALSE
"Client2926"	45	"Group_4"	"PayAsYouGo"	116.975	41	"No"	FALSE
"Client2930"	45	"Group_4"	"PayAsYouGo"	87.75	43	"No"	FALSE
"Client2931"	55	"Group_5"	"PayAsYouGo"	151.485	40	"No"	FALSE
"Client2933"	55	"Group_5"	"PayAsYouGo"	38.385	43	"No"	FALSE
"Client2934"	25	"Group_2"	"Contractual"	815.85	38	"No"	FALSE
"Client2935"	30	"Group_3"	"Contractual"	1439.92	41	"No"	FALSE
"Client2936"	30	"Group_3"	"PayAsYouGo"	232.68	43	"No"	FALSE
"Client2938"	30	"Group_3"	"PayAsYouGo"	886	43	"No"	FALSE
"Client2939"	30	"Group_3"	"Contractual"	898.72	34	"No"	FALSE
"Client2940"	55	"Group_5"	"PayAsYouGo"	96.36	33	"No"	FALSE
"Client2943"	25	"Group_2"	"PayAsYouGo"	223.83	32	"No"	FALSE
"Client2944"	45	"Group_4"	"PayAsYouGo"	147.575	32	"No"	FALSE
"Client2945"	30	"Group_3"	"PayAsYouGo"	253.52	25	"No"	FALSE
"Client2946"	25	"Group_2"	"Contractual"	758.25	24	"No"	FALSE
"Client2947"	55	"Group_5"	"PayAsYouGo"	273.3	22	"No"	FALSE
"Client2948"	45	"Group_4"	"PayAsYouGo"	195.35	23	"No"	FALSE
"Client2949"	30	"Group_3"	"PayAsYouGo"	1109.88	16	"No"	FALSE
"Client2950"	30	"Group_3"	"PayAsYouGo"	132.92	16	"No"	TRUE
"Client2951"	30	"Group_3"	"PayAsYouGo"	366.92	41	"No"	FALSE
"Client2953"	30	"Group_3"	"PayAsYouGo"	1637.8	40	"No"	FALSE
"Client2954"	15	"Group_1"	"PayAsYouGo"	379.28	41	"No"	FALSE
"Client2955"	25	"Group_2"	"PayAsYouGo"	233.235	41	"No"	FALSE
"Client2956"	30	"Group_3"	"PayAsYouGo"	383.56	41	"No"	FALSE
"Client2957"	45	"Group_4"	"PayAsYouGo"	835.775	41	"No"	FALSE
"Client2958"	30	"Group_3"	"PayAsYouGo"	1046.72	40	"No"	FALSE
"Client2959"	30	"Group_3"	"PayAsYouGo"	658.96	41	"No"	FALSE
"Client2960"	45	"Group_4"	"PayAsYouGo"	183.25	41	"No"	FALSE
"Client2961"	30	"Group_3"	"PayAsYouGo"	369.8	41	"No"	FALSE
"Client2963"	30	"Group_3"	"Contractual"	931.88	41	"No"	FALSE
"Client2964"	45	"Group_4"	"PayAsYouGo"	1348.85	41	"No"	FALSE
"Client2965"	25	"Group_2"	"PayAsYouGo"	1493.955	40	"No"	FALSE
"Client2966"	30	"Group_3"	"PayAsYouGo"	1108.72	40	"No"	FALSE
"Client2970"	30	"Group_3"	"PayAsYouGo"	1942.68	40	"No"	FALSE
"Client2971"	45	"Group_4"	"PayAsYouGo"	381.275	40	"No"	FALSE
"Client2972"	25	"Group_2"	"PayAsYouGo"	905.625	40	"No"	FALSE
"Client2974"	55	"Group_5"	"PayAsYouGo"	197.4	39	"No"	FALSE
"Client2975"	30	"Group_3"	"PayAsYouGo"	441.92	39	"No"	FALSE
"Client2976"	30	"Group_3"	"PayAsYouGo"	215.76	37	"No"	FALSE
"Client2980"	45	"Group_4"	"PayAsYouGo"	105.625	39	"No"	FALSE
"Client2981"	55	"Group_5"	"PayAsYouGo"	162.21	36	"No"	FALSE
"Client2983"	55	"Group_5"	"PayAsYouGo"	49.11	39	"No"	FALSE
"Client2984"	25	"Group_2"	"Contractual"	848.025	34	"No"	FALSE
"Client2985"	30	"Group_3"	"Contractual"	1468.52	37	"No"	FALSE
"Client2986"	30	"Group_3"	"PayAsYouGo"	261.28	39	"No"	FALSE
"Client2988"	25	"Group_2"	"PayAsYouGo"	1028.925	39	"No"	FALSE
"Client2989"	30	"Group_3"	"Contractual"	927.32	30	"No"	FALSE
"Client2990"	55	"Group_5"	"PayAsYouGo"	107.085	29	"No"	FALSE
"Client2993"	25	"Group_2"	"PayAsYouGo"	256.005	28	"No"	FALSE
"Client2994"	30	"Group_3"	"PayAsYouGo"	264.72	28	"No"	FALSE
"Client2995"	30	"Group_3"	"PayAsYouGo"	282.12	21	"No"	FALSE
"Client2996"	25	"Group_2"	"Contractual"	790.425	20	"No"	FALSE
"Client2997"	55	"Group_5"	"PayAsYouGo"	284.025	18	"No"	FALSE
"Client2998"	30	"Group_3"	"PayAsYouGo"	341.16	19	"No"	FALSE
"Client2999"	30	"Group_3"	"PayAsYouGo"	1138.48	12	"No"	FALSE
"Client3000"	30	"Group_3"	"PayAsYouGo"	161.52	12	"Yes"	TRUE
"Client3001"	30	"Group_3"	"PayAsYouGo"	161.24	39	"No"	FALSE
"Client3003"	30	"Group_3"	"PayAsYouGo"	1448.12	38	"No"	FALSE
"Client3004"	15	"Group_1"	"PayAsYouGo"	211.97	39	"No"	FALSE
"Client3005"	25	"Group_2"	"PayAsYouGo"	91.845	39	"No"	FALSE
"Client3006"	30	"Group_3"	"PayAsYouGo"	193.88	39	"No"	FALSE
"Client3007"	30	"Group_3"	"PayAsYouGo"	1147.56	39	"No"	FALSE
"Client3008"	30	"Group_3"	"PayAsYouGo"	857.04	38	"No"	FALSE
"Client3009"	30	"Group_3"	"PayAsYouGo"	541.28	39	"No"	FALSE
"Client3010"	30	"Group_3"	"PayAsYouGo"	167.52	39	"No"	FALSE
"Client3011"	30	"Group_3"	"PayAsYouGo"	224.12	39	"No"	FALSE
"Client3013"	30	"Group_3"	"PayAsYouGo"	742.2	39	"No"	FALSE
"Client3014"	30	"Group_3"	"PayAsYouGo"	1968.48	39	"No"	FALSE
"Client3015"	25	"Group_2"	"PayAsYouGo"	1280.565	38	"No"	FALSE
"Client3016"	30	"Group_3"	"PayAsYouGo"	919.04	38	"No"	FALSE
"Client3020"	30	"Group_3"	"PayAsYouGo"	1753	38	"No"	FALSE
"Client3021"	45	"Group_4"	"PayAsYouGo"	280.225	38	"No"	FALSE
"Client3022"	25	"Group_2"	"PayAsYouGo"	692.235	38	"No"	FALSE
"Client3024"	55	"Group_5"	"PayAsYouGo"	151.77	37	"No"	FALSE
"Client3025"	25	"Group_2"	"PayAsYouGo"	283.77	37	"No"	TRUE
"Client3026"	30	"Group_3"	"PayAsYouGo"	98.08	35	"No"	FALSE
"Client3030"	45	"Group_4"	"PayAsYouGo"	32.075	37	"No"	FALSE
"Client3031"	55	"Group_5"	"PayAsYouGo"	97.08	34	"No"	FALSE
"Client3033"	55	"Group_5"	"PayAsYouGo"	0	37	"No"	FALSE
"Client3034"	25	"Group_2"	"PayAsYouGo"	715.635	32	"Yes"	FALSE
"Client3035"	25	"Group_2"	"Contractual"	1438.695	35	"No"	FALSE
"Client3036"	30	"Group_3"	"PayAsYouGo"	135.6	37	"No"	FALSE
"Client3038"	25	"Group_2"	"PayAsYouGo"	815.535	37	"No"	FALSE
"Client3039"	25	"Group_2"	"Contractual"	829.845	28	"No"	FALSE
"Client3040"	45	"Group_4"	"PayAsYouGo"	59.925	27	"No"	FALSE
"Client3043"	25	"Group_2"	"PayAsYouGo"	42.615	26	"No"	FALSE
"Client3044"	30	"Group_3"	"PayAsYouGo"	115.04	26	"No"	FALSE
"Client3045"	25	"Group_2"	"PayAsYouGo"	103.995	19	"No"	FALSE
"Client3046"	25	"Group_2"	"Contractual"	577.035	18	"No"	FALSE
"Client3047"	55	"Group_5"	"PayAsYouGo"	212.895	16	"No"	FALSE
"Client3048"	30	"Group_3"	"PayAsYouGo"	151.48	17	"No"	FALSE
"Client3049"	30	"Group_3"	"PayAsYouGo"	948.8	10	"No"	FALSE
"Client3050"	30	"Group_3"	"PayAsYouGo"	43.84	10	"Yes"	TRUE
"Client3051"	30	"Group_3"	"PayAsYouGo"	238.08	40	"No"	FALSE
"Client3053"	30	"Group_3"	"PayAsYouGo"	1576.96	39	"No"	FALSE
"Client3054"	15	"Group_1"	"PayAsYouGo"	295.625	40	"No"	FALSE
"Client3055"	25	"Group_2"	"PayAsYouGo"	164.79	40	"No"	FALSE
"Client3056"	30	"Group_3"	"PayAsYouGo"	322.72	40	"No"	FALSE
"Client3057"	30	"Group_3"	"PayAsYouGo"	1276.4	40	"No"	FALSE
"Client3058"	30	"Group_3"	"PayAsYouGo"	985.88	39	"No"	FALSE
"Client3059"	30	"Group_3"	"PayAsYouGo"	598.12	40	"No"	FALSE
"Client3060"	30	"Group_3"	"PayAsYouGo"	232.36	40	"No"	FALSE
"Client3061"	30	"Group_3"	"PayAsYouGo"	308.96	40	"No"	FALSE
"Client3063"	30	"Group_3"	"PayAsYouGo"	871.04	40	"No"	FALSE
"Client3064"	30	"Group_3"	"PayAsYouGo"	2097.32	40	"No"	FALSE
"Client3065"	25	"Group_2"	"PayAsYouGo"	1425.51	39	"No"	FALSE
"Client3066"	30	"Group_3"	"PayAsYouGo"	1047.88	39	"No"	FALSE
"Client3070"	30	"Group_3"	"PayAsYouGo"	1881.84	39	"No"	FALSE
"Client3071"	45	"Group_4"	"PayAsYouGo"	343.25	39	"No"	FALSE
"Client3072"	25	"Group_2"	"PayAsYouGo"	837.18	39	"No"	FALSE
"Client3074"	55	"Group_5"	"PayAsYouGo"	174.585	38	"No"	FALSE
"Client3075"	25	"Group_2"	"PayAsYouGo"	428.715	38	"No"	FALSE
"Client3076"	30	"Group_3"	"PayAsYouGo"	154.92	36	"No"	FALSE
"Client3080"	45	"Group_4"	"PayAsYouGo"	67.6	38	"No"	FALSE
"Client3081"	55	"Group_5"	"PayAsYouGo"	139.395	35	"No"	FALSE
"Client3083"	55	"Group_5"	"PayAsYouGo"	26.295	38	"No"	FALSE
"Client3084"	25	"Group_2"	"Contractual"	779.58	33	"No"	FALSE
"Client3085"	30	"Group_3"	"Contractual"	1407.68	36	"No"	FALSE
"Client3086"	30	"Group_3"	"PayAsYouGo"	200.44	38	"No"	FALSE
"Client3088"	25	"Group_2"	"PayAsYouGo"	960.48	38	"No"	FALSE
"Client3089"	30	"Group_3"	"Contractual"	866.48	29	"No"	FALSE
"Client3090"	55	"Group_5"	"PayAsYouGo"	84.27	28	"No"	FALSE
"Client3093"	25	"Group_2"	"PayAsYouGo"	187.56	27	"No"	FALSE
"Client3094"	30	"Group_3"	"PayAsYouGo"	203.88	27	"No"	FALSE
"Client3095"	30	"Group_3"	"PayAsYouGo"	221.28	20	"No"	FALSE
"Client3096"	25	"Group_2"	"Contractual"	721.98	19	"No"	FALSE
"Client3097"	55	"Group_5"	"PayAsYouGo"	261.21	17	"No"	FALSE
"Client3098"	30	"Group_3"	"PayAsYouGo"	280.32	18	"No"	FALSE
"Client3099"	30	"Group_3"	"PayAsYouGo"	1077.64	11	"No"	FALSE
